order_id,customers,city,state,order_date,Total_units,revenue,product_name,category_name,store_name,salesrepresentative
1050,"Felice Guzman","Canyon Country",CA,2017-08-09,2,1739.98,"Haro SR 1.2 - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1050,"Felice Guzman","Canyon Country",CA,2017-08-09,2,1739.98,"Haro SR 1.2 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1050,"Felice Guzman","Canyon Country",CA,2017-08-09,2,1739.98,"Haro SR 1.2 - 2017","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins"
1050,"Felice Guzman","Canyon Country",CA,2017-08-09,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1050,"Felice Guzman","Canyon Country",CA,2017-08-09,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1050,"Felice Guzman","Canyon Country",CA,2017-08-09,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1050,"Felice Guzman","Canyon Country",CA,2017-08-09,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1072,"Bridgette Guerra","San Lorenzo",CA,2017-08-18,1,149.99,"Trek Boy's Kickster - 2015/2017","Children Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1072,"Bridgette Guerra","San Lorenzo",CA,2017-08-18,1,149.99,"Trek Boy's Kickster - 2015/2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1072,"Bridgette Guerra","San Lorenzo",CA,2017-08-18,1,149.99,"Trek Boy's Kickster - 2015/2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1072,"Bridgette Guerra","San Lorenzo",CA,2017-08-18,1,149.99,"Trek Boy's Kickster - 2015/2017","Children Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1072,"Bridgette Guerra","San Lorenzo",CA,2017-08-18,2,419.98,"Trek Precaliber 16 Boys - 2017","Children Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1072,"Bridgette Guerra","San Lorenzo",CA,2017-08-18,2,419.98,"Trek Precaliber 16 Boys - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1072,"Bridgette Guerra","San Lorenzo",CA,2017-08-18,2,419.98,"Trek Precaliber 16 Boys - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1072,"Bridgette Guerra","San Lorenzo",CA,2017-08-18,2,419.98,"Trek Precaliber 16 Boys - 2017","Children Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1072,"Bridgette Guerra","San Lorenzo",CA,2017-08-18,2,1665.98,"Surly Troll Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson"
1072,"Bridgette Guerra","San Lorenzo",CA,2017-08-18,2,1665.98,"Surly Troll Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1072,"Bridgette Guerra","San Lorenzo",CA,2017-08-18,2,1665.98,"Surly Troll Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1072,"Bridgette Guerra","San Lorenzo",CA,2017-08-18,2,1665.98,"Surly Troll Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins"
1075,"Sharell Ross",Vista,CA,2017-08-19,2,2999.98,"Trek Emonda S 4 - 2017","Road Bikes","Santa Cruz Bikes","Fabiola Jackson"
1075,"Sharell Ross",Vista,CA,2017-08-19,2,2999.98,"Trek Emonda S 4 - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1075,"Sharell Ross",Vista,CA,2017-08-19,2,2999.98,"Trek Emonda S 4 - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1075,"Sharell Ross",Vista,CA,2017-08-19,2,2999.98,"Trek Emonda S 4 - 2017","Road Bikes","Santa Cruz Bikes","Virgie Wiggins"
1075,"Sharell Ross",Vista,CA,2017-08-19,2,941.98,"Sun Bicycles Drifter 7 - Women's - 2017","Comfort Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1075,"Sharell Ross",Vista,CA,2017-08-19,2,941.98,"Sun Bicycles Drifter 7 - Women's - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1075,"Sharell Ross",Vista,CA,2017-08-19,2,941.98,"Sun Bicycles Drifter 7 - Women's - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1075,"Sharell Ross",Vista,CA,2017-08-19,2,941.98,"Sun Bicycles Drifter 7 - Women's - 2017","Comfort Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1084,"Kasha Todd",Campbell,CA,2017-08-21,1,999.99,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson"
1084,"Kasha Todd",Campbell,CA,2017-08-21,1,999.99,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1084,"Kasha Todd",Campbell,CA,2017-08-21,1,999.99,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1084,"Kasha Todd",Campbell,CA,2017-08-21,1,999.99,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins"
1084,"Kasha Todd",Campbell,CA,2017-08-21,1,659.99,"Electra Amsterdam Original 3i - 2015/2017","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1084,"Kasha Todd",Campbell,CA,2017-08-21,1,659.99,"Electra Amsterdam Original 3i - 2015/2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1084,"Kasha Todd",Campbell,CA,2017-08-21,1,659.99,"Electra Amsterdam Original 3i - 2015/2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1084,"Kasha Todd",Campbell,CA,2017-08-21,1,659.99,"Electra Amsterdam Original 3i - 2015/2017","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1084,"Kasha Todd",Campbell,CA,2017-08-21,2,979.98,"Electra Straight 8 3i (20-inch) - Boy's - 2017","Children Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1084,"Kasha Todd",Campbell,CA,2017-08-21,2,979.98,"Electra Straight 8 3i (20-inch) - Boy's - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1084,"Kasha Todd",Campbell,CA,2017-08-21,2,979.98,"Electra Straight 8 3i (20-inch) - Boy's - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1084,"Kasha Todd",Campbell,CA,2017-08-21,2,979.98,"Electra Straight 8 3i (20-inch) - Boy's - 2017","Children Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1084,"Kasha Todd",Campbell,CA,2017-08-21,2,693.98,"Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1084,"Kasha Todd",Campbell,CA,2017-08-21,2,693.98,"Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1084,"Kasha Todd",Campbell,CA,2017-08-21,2,693.98,"Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1084,"Kasha Todd",Campbell,CA,2017-08-21,2,693.98,"Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1084,"Kasha Todd",Campbell,CA,2017-08-21,1,1559.99,"Sun Bicycles ElectroLite - 2017","Electric Bikes","Santa Cruz Bikes","Fabiola Jackson"
1084,"Kasha Todd",Campbell,CA,2017-08-21,1,1559.99,"Sun Bicycles ElectroLite - 2017","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1084,"Kasha Todd",Campbell,CA,2017-08-21,1,1559.99,"Sun Bicycles ElectroLite - 2017","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1084,"Kasha Todd",Campbell,CA,2017-08-21,1,1559.99,"Sun Bicycles ElectroLite - 2017","Electric Bikes","Santa Cruz Bikes","Virgie Wiggins"
1085,"Hope Cotton","Redondo Beach",CA,2017-08-21,2,501.98,"Sun Bicycles Revolutions 24 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1085,"Hope Cotton","Redondo Beach",CA,2017-08-21,2,501.98,"Sun Bicycles Revolutions 24 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1085,"Hope Cotton","Redondo Beach",CA,2017-08-21,2,501.98,"Sun Bicycles Revolutions 24 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1085,"Hope Cotton","Redondo Beach",CA,2017-08-21,2,501.98,"Sun Bicycles Revolutions 24 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1085,"Hope Cotton","Redondo Beach",CA,2017-08-21,1,489.99,"Electra Townie Original 7D - 2017","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1085,"Hope Cotton","Redondo Beach",CA,2017-08-21,1,489.99,"Electra Townie Original 7D - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1085,"Hope Cotton","Redondo Beach",CA,2017-08-21,1,489.99,"Electra Townie Original 7D - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1085,"Hope Cotton","Redondo Beach",CA,2017-08-21,1,489.99,"Electra Townie Original 7D - 2017","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1085,"Hope Cotton","Redondo Beach",CA,2017-08-21,1,439.99,"Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1085,"Hope Cotton","Redondo Beach",CA,2017-08-21,1,439.99,"Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1085,"Hope Cotton","Redondo Beach",CA,2017-08-21,1,439.99,"Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1085,"Hope Cotton","Redondo Beach",CA,2017-08-21,1,439.99,"Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1089,"Monika Berg",Encino,CA,2017-08-23,2,1319.98,"Electra Amsterdam Original 3i - 2015/2017","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1089,"Monika Berg",Encino,CA,2017-08-23,2,1319.98,"Electra Amsterdam Original 3i - 2015/2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1089,"Monika Berg",Encino,CA,2017-08-23,2,1319.98,"Electra Amsterdam Original 3i - 2015/2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1089,"Monika Berg",Encino,CA,2017-08-23,2,1319.98,"Electra Amsterdam Original 3i - 2015/2017","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1089,"Monika Berg",Encino,CA,2017-08-23,2,1999.98,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson"
1089,"Monika Berg",Encino,CA,2017-08-23,2,1999.98,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1089,"Monika Berg",Encino,CA,2017-08-23,2,1999.98,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1089,"Monika Berg",Encino,CA,2017-08-23,2,1999.98,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins"
1090,"Mikel Wilkerson",Atwater,CA,2017-08-24,1,439.99,"Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1090,"Mikel Wilkerson",Atwater,CA,2017-08-24,1,439.99,"Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1090,"Mikel Wilkerson",Atwater,CA,2017-08-24,1,439.99,"Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1090,"Mikel Wilkerson",Atwater,CA,2017-08-24,1,439.99,"Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1092,"Ronna Butler",Encino,CA,2017-08-25,1,469.99,"Trek Session DH 27.5 Carbon Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson"
1092,"Ronna Butler",Encino,CA,2017-08-25,1,469.99,"Trek Session DH 27.5 Carbon Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1092,"Ronna Butler",Encino,CA,2017-08-25,1,469.99,"Trek Session DH 27.5 Carbon Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1092,"Ronna Butler",Encino,CA,2017-08-25,1,469.99,"Trek Session DH 27.5 Carbon Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins"
1092,"Ronna Butler",Encino,CA,2017-08-25,2,1999.98,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson"
1092,"Ronna Butler",Encino,CA,2017-08-25,2,1999.98,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1092,"Ronna Butler",Encino,CA,2017-08-25,2,1999.98,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1092,"Ronna Butler",Encino,CA,2017-08-25,2,1999.98,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins"
1092,"Ronna Butler",Encino,CA,2017-08-25,2,1499.98,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson"
1092,"Ronna Butler",Encino,CA,2017-08-25,2,1499.98,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1092,"Ronna Butler",Encino,CA,2017-08-25,2,1499.98,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1092,"Ronna Butler",Encino,CA,2017-08-25,2,1499.98,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins"
1092,"Ronna Butler",Encino,CA,2017-08-25,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1092,"Ronna Butler",Encino,CA,2017-08-25,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1092,"Ronna Butler",Encino,CA,2017-08-25,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1092,"Ronna Butler",Encino,CA,2017-08-25,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1093,"Shiela Calderon",Rocklin,CA,2017-08-25,2,1739.98,"Haro SR 1.2 - 2017","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson"
1093,"Shiela Calderon",Rocklin,CA,2017-08-25,2,1739.98,"Haro SR 1.2 - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1093,"Shiela Calderon",Rocklin,CA,2017-08-25,2,1739.98,"Haro SR 1.2 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1093,"Shiela Calderon",Rocklin,CA,2017-08-25,2,1739.98,"Haro SR 1.2 - 2017","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins"
1093,"Shiela Calderon",Rocklin,CA,2017-08-25,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1093,"Shiela Calderon",Rocklin,CA,2017-08-25,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1093,"Shiela Calderon",Rocklin,CA,2017-08-25,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1093,"Shiela Calderon",Rocklin,CA,2017-08-25,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1093,"Shiela Calderon",Rocklin,CA,2017-08-25,2,419.98,"Trek Precaliber 16 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1093,"Shiela Calderon",Rocklin,CA,2017-08-25,2,419.98,"Trek Precaliber 16 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1093,"Shiela Calderon",Rocklin,CA,2017-08-25,2,419.98,"Trek Precaliber 16 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1093,"Shiela Calderon",Rocklin,CA,2017-08-25,2,419.98,"Trek Precaliber 16 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1096,"Jeffry Church",Pleasanton,CA,2017-08-27,1,1680.99,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1096,"Jeffry Church",Pleasanton,CA,2017-08-27,1,1680.99,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Mireya Copeland"
1096,"Jeffry Church",Pleasanton,CA,2017-08-27,1,1680.99,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Genna Serrano"
1096,"Jeffry Church",Pleasanton,CA,2017-08-27,1,1680.99,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1098,"Lloyd Miranda",Encino,CA,2017-08-28,1,189.99,"Trek Precaliber 12 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1098,"Lloyd Miranda",Encino,CA,2017-08-28,1,189.99,"Trek Precaliber 12 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1098,"Lloyd Miranda",Encino,CA,2017-08-28,1,189.99,"Trek Precaliber 12 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1098,"Lloyd Miranda",Encino,CA,2017-08-28,1,189.99,"Trek Precaliber 12 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1108,"Aide Franco",Atwater,CA,2017-09-03,2,1739.98,"Haro SR 1.2 - 2017","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson"
1108,"Aide Franco",Atwater,CA,2017-09-03,2,1739.98,"Haro SR 1.2 - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1108,"Aide Franco",Atwater,CA,2017-09-03,2,1739.98,"Haro SR 1.2 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1108,"Aide Franco",Atwater,CA,2017-09-03,2,1739.98,"Haro SR 1.2 - 2017","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins"
1108,"Aide Franco",Atwater,CA,2017-09-03,1,489.99,"Electra Townie 3i EQ (20-inch) - Boys' - 2017","Children Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1108,"Aide Franco",Atwater,CA,2017-09-03,1,489.99,"Electra Townie 3i EQ (20-inch) - Boys' - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1108,"Aide Franco",Atwater,CA,2017-09-03,1,489.99,"Electra Townie 3i EQ (20-inch) - Boys' - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1108,"Aide Franco",Atwater,CA,2017-09-03,1,489.99,"Electra Townie 3i EQ (20-inch) - Boys' - 2017","Children Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1108,"Aide Franco",Atwater,CA,2017-09-03,1,533.99,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1108,"Aide Franco",Atwater,CA,2017-09-03,1,533.99,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1108,"Aide Franco",Atwater,CA,2017-09-03,1,533.99,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1108,"Aide Franco",Atwater,CA,2017-09-03,1,533.99,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1119,"Oralia Farley",Upland,CA,2017-09-10,2,419.98,"Haro Shredder 20 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1119,"Oralia Farley",Upland,CA,2017-09-10,2,419.98,"Haro Shredder 20 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1119,"Oralia Farley",Upland,CA,2017-09-10,2,419.98,"Haro Shredder 20 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1119,"Oralia Farley",Upland,CA,2017-09-10,2,419.98,"Haro Shredder 20 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1119,"Oralia Farley",Upland,CA,2017-09-10,2,5399.98,"Trek Domane S 6 - 2017","Road Bikes","Santa Cruz Bikes","Fabiola Jackson"
1119,"Oralia Farley",Upland,CA,2017-09-10,2,5399.98,"Trek Domane S 6 - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1119,"Oralia Farley",Upland,CA,2017-09-10,2,5399.98,"Trek Domane S 6 - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1119,"Oralia Farley",Upland,CA,2017-09-10,2,5399.98,"Trek Domane S 6 - 2017","Road Bikes","Santa Cruz Bikes","Virgie Wiggins"
1119,"Oralia Farley",Upland,CA,2017-09-10,1,481.99,"Sun Bicycles Streamway - 2017","Comfort Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1119,"Oralia Farley",Upland,CA,2017-09-10,1,481.99,"Sun Bicycles Streamway - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1119,"Oralia Farley",Upland,CA,2017-09-10,1,481.99,"Sun Bicycles Streamway - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1119,"Oralia Farley",Upland,CA,2017-09-10,1,481.99,"Sun Bicycles Streamway - 2017","Comfort Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1130,"Katelin Kennedy",Rocklin,CA,2017-09-18,2,6399.98,"Trek Domane SL Disc Frameset - 2017","Road Bikes","Santa Cruz Bikes","Fabiola Jackson"
1130,"Katelin Kennedy",Rocklin,CA,2017-09-18,2,6399.98,"Trek Domane SL Disc Frameset - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1130,"Katelin Kennedy",Rocklin,CA,2017-09-18,2,6399.98,"Trek Domane SL Disc Frameset - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1130,"Katelin Kennedy",Rocklin,CA,2017-09-18,2,6399.98,"Trek Domane SL Disc Frameset - 2017","Road Bikes","Santa Cruz Bikes","Virgie Wiggins"
1131,"Wendie Nash",Oxnard,CA,2017-09-18,2,3119.98,"Sun Bicycles ElectroLite - 2017","Electric Bikes","Santa Cruz Bikes","Fabiola Jackson"
1131,"Wendie Nash",Oxnard,CA,2017-09-18,2,3119.98,"Sun Bicycles ElectroLite - 2017","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1131,"Wendie Nash",Oxnard,CA,2017-09-18,2,3119.98,"Sun Bicycles ElectroLite - 2017","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1131,"Wendie Nash",Oxnard,CA,2017-09-18,2,3119.98,"Sun Bicycles ElectroLite - 2017","Electric Bikes","Santa Cruz Bikes","Virgie Wiggins"
1131,"Wendie Nash",Oxnard,CA,2017-09-18,2,1103.98,"Sun Bicycles Streamway 3 - 2017","Comfort Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1131,"Wendie Nash",Oxnard,CA,2017-09-18,2,1103.98,"Sun Bicycles Streamway 3 - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1131,"Wendie Nash",Oxnard,CA,2017-09-18,2,1103.98,"Sun Bicycles Streamway 3 - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1131,"Wendie Nash",Oxnard,CA,2017-09-18,2,1103.98,"Sun Bicycles Streamway 3 - 2017","Comfort Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1138,"Cristobal Hutchinson",Lawndale,CA,2017-09-21,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1138,"Cristobal Hutchinson",Lawndale,CA,2017-09-21,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1138,"Cristobal Hutchinson",Lawndale,CA,2017-09-21,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1138,"Cristobal Hutchinson",Lawndale,CA,2017-09-21,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1138,"Cristobal Hutchinson",Lawndale,CA,2017-09-21,2,1067.98,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1138,"Cristobal Hutchinson",Lawndale,CA,2017-09-21,2,1067.98,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1138,"Cristobal Hutchinson",Lawndale,CA,2017-09-21,2,1067.98,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1138,"Cristobal Hutchinson",Lawndale,CA,2017-09-21,2,1067.98,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1138,"Cristobal Hutchinson",Lawndale,CA,2017-09-21,1,209.99,"Haro Shredder 20 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1138,"Cristobal Hutchinson",Lawndale,CA,2017-09-21,1,209.99,"Haro Shredder 20 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1138,"Cristobal Hutchinson",Lawndale,CA,2017-09-21,1,209.99,"Haro Shredder 20 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1138,"Cristobal Hutchinson",Lawndale,CA,2017-09-21,1,209.99,"Haro Shredder 20 Girls - 2017","Children Bicycles","Santa Cruz Bikes","Virgie Wiggins"
1139,"Marjory Leonard","Apple Valley",CA,2017-09-21,2,899.98,"Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Santa Cruz Bikes","Fabiola Jackson"
1139,"Marjory Leonard","Apple Valley",CA,2017-09-21,2,899.98,"Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
1139,"Marjory Leonard","Apple Valley",CA,2017-09-21,2,899.98,"Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1139,"Marjory Leonard","Apple Valley",CA,2017-09-21,2,899.98,"Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Santa Cruz Bikes","Virgie Wiggins"
